simulation_index,param_file,cycle_detail_csv,life_detail_csv,80soh_cycle,Initial SEI thickness [m]__multiplier,SEI solvent diffusivity [m2.s-1]__multiplier,Lithium plating kinetic rate constant [m.s-1]__multiplier,Dead lithium decay constant [s-1]__multiplier,Negative electrode critical stress [Pa]__multiplier,Negative electrode LAM constant proportional term [s-1]__multiplier,Initial SEI thickness [m]__value,SEI solvent diffusivity [m2.s-1]__value,Lithium plating kinetic rate constant [m.s-1]__value,Dead lithium decay constant [s-1]__value,Negative electrode critical stress [Pa]__value,Negative electrode LAM constant proportional term [s-1]__value
222,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000222.csv,life_soh_csv/sim_000222.csv,381,1.654897369066935,25.597988104604184,26.962409365475676,15.489818123747579,0.9217761071924746,2.162768853492997,8.274486845334676e-09,6.399497026151045e-21,2.6962409365475677e-08,1.5489818123747578e-05,55306566.431548476,8.651075413971987e-06
223,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000223.csv,life_soh_csv/sim_000223.csv,466,1.1751105105966149,17.053466538246997,31.141582358721948,16.58302312271012,1.0977914228824965,2.553632783102989,5.875552552983074e-09,4.263366634561749e-21,3.114158235872195e-08,1.658302312271012e-05,65867485.372949794,1.0214531132411956e-05
224,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000224.csv,life_soh_csv/sim_000224.csv,654,1.269745457674892,6.433514707611462,11.832188406501372,6.932558106684219,1.1933827418454759,2.3696854340731486,6.348727288374461e-09,1.6083786769028652e-21,1.1832188406501372e-08,6.932558106684219e-06,71602964.51072855,9.478741736292593e-06
225,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000225.csv,life_soh_csv/sim_000225.csv,609,1.4806685339569676,23.561346176754036,48.701047342970625,41.09331206452604,1.1334438303091194,1.6962395284279732,7.403342669784839e-09,5.890336544188509e-21,4.870104734297063e-08,4.1093312064526036e-05,68006629.81854716,6.7849581137118925e-06
226,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000226.csv,life_soh_csv/sim_000226.csv,352,1.8831500900914666,28.77880216510637,21.06682344727326,21.8954343498067,0.8116407402710007,1.6052165619392524,9.415750450457334e-09,7.194700541276592e-21,2.1066823447273262e-08,2.1895434349806698e-05,48698444.41626004,6.420866247757009e-06
227,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000227.csv,life_soh_csv/sim_000227.csv,542,1.7988258916987538,13.39935240672625,46.67851625158125,28.179935351525074,0.9386642784083592,1.209444063147572,8.99412945849377e-09,3.349838101681562e-21,4.6678516251581254e-08,2.8179935351525073e-05,56319856.704501554,4.837776252590288e-06
228,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000228.csv,life_soh_csv/sim_000228.csv,421,1.6525383331493457,5.995104738403804,43.21146792950593,12.458573508808929,0.9639862660400557,2.179637470272805,8.262691665746729e-09,1.4987761846009509e-21,4.3211467929505934e-08,1.2458573508808928e-05,57839175.96240334,8.71854988109122e-06
229,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000229.csv,life_soh_csv/sim_000229.csv,307,1.2117431663618257,10.779323908542978,24.362850383696706,46.35282559082475,1.1221421437103871,2.930601840395676,6.058715831809128e-09,2.694830977135744e-21,2.4362850383696707e-08,4.635282559082475e-05,67328528.62262322,1.1722407361582702e-05
230,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000230.csv,life_soh_csv/sim_000230.csv,371,1.5635911758751333,19.589447370405274,8.735690041070324,36.26282763252556,1.1794397436645763,2.667209149383079,7.817955879375666e-09,4.897361842601318e-21,8.735690041070325e-09,3.6262827632525555e-05,70766384.61987458,1.0668836597532315e-05
231,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000231.csv,life_soh_csv/sim_000231.csv,409,1.0730600401949697,26.613926033909454,15.012645807099819,16.250824989674335,0.8684818964573479,1.8826275915045363,5.365300200974848e-09,6.653481508477363e-21,1.501264580709982e-08,1.6250824989674335e-05,52108913.78744087,7.530510366018145e-06
232,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000232.csv,life_soh_csv/sim_000232.csv,1022,1.3720442901964036,23.21818256013339,38.51873739309936,9.019312970813889,1.0178470820305079,1.3603471239279603,6.860221450982018e-09,5.8045456400333466e-21,3.851873739309936e-08,9.019312970813888e-06,61070824.921830475,5.441388495711841e-06
233,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000233.csv,life_soh_csv/sim_000233.csv,370,1.497464813342132,15.622029990403254,33.000970223833576,43.48060339346385,1.0916608181907752,2.2850617760169194,7.48732406671066e-09,3.905507497600813e-21,3.300097022383358e-08,4.348060339346385e-05,65499649.09144651,9.140247104067677e-06
234,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000234.csv,life_soh_csv/sim_000234.csv,290,1.7713204180683415,16.63286116353229,43.887914900263056,16.67108292725691,0.8057298512215367,2.2878054134963417,8.856602090341709e-09,4.158215290883072e-21,4.388791490026306e-08,1.667108292725691e-05,48343791.0732922,9.151221653985367e-06
235,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000235.csv,life_soh_csv/sim_000235.csv,650,1.9245576461096083,12.156651531570954,32.80890086039109,39.58435819162446,1.1345291674758973,1.3211061787469764,9.622788230548041e-09,3.0391628828927383e-21,3.2808900860391094e-08,3.958435819162446e-05,68071750.04855384,5.284424714987906e-06
236,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000236.csv,life_soh_csv/sim_000236.csv,501,1.2925402297032298,7.2524924283242775,21.361548186840867,12.526419359085814,0.8957482982944066,1.6252445123836163,6.462701148516149e-09,1.813123107081069e-21,2.1361548186840868e-08,1.2526419359085814e-05,53744897.8976644,6.500978049534465e-06
237,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000237.csv,life_soh_csv/sim_000237.csv,501,1.1854043070829927,10.629962439152067,33.16608548687731,5.9773272720558035,1.1289616479709534,2.7568562708816136,5.927021535414964e-09,2.6574906097880164e-21,3.316608548687731e-08,5.9773272720558036e-06,67737698.8782572,1.1027425083526453e-05
238,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000238.csv,life_soh_csv/sim_000238.csv,309,1.7101892696970005,17.69130485156939,27.172059986216055,23.94682975065571,0.9596915774240267,2.715453841183251,8.550946348485002e-09,4.422826212892348e-21,2.7172059986216057e-08,2.3946829750655707e-05,57581494.6454416,1.0861815364733005e-05
239,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000239.csv,life_soh_csv/sim_000239.csv,452,1.0433524477553804,22.981755564774264,13.80174468245333,46.96739942079348,1.0826430512811975,2.079293499942332,5.216762238776902e-09,5.745438891193566e-21,1.3801744682453332e-08,4.696739942079348e-05,64958583.07687185,8.317173999769327e-06
240,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000240.csv,life_soh_csv/sim_000240.csv,373,1.609027102758549,28.790965244566117,8.551901062229879,35.8665224345228,0.9327695269148737,1.857198155306697,8.045135513792746e-09,7.197741311141528e-21,8.551901062229879e-09,3.58665224345228e-05,55966171.61489242,7.428792621226787e-06
241,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000241.csv,life_soh_csv/sim_000241.csv,860,1.3868218707983397,24.271301033546386,44.953097596348236,30.078238803137392,1.0444976358020805,1.0587644390172477,6.9341093539916986e-09,6.067825258386596e-21,4.495309759634824e-08,3.007823880313739e-05,62669858.14812484,4.235057756068991e-06
242,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000242.csv,life_soh_csv/sim_000242.csv,557,1.9913395546472659,9.772839694397922,20.66743266691338,49.880749447588094,1.1478894404043554,1.3424053226274457,9.956697773236329e-09,2.4432099235994802e-21,2.0667432666913384e-08,4.988074944758809e-05,68873366.42426132,5.369621290509783e-06
243,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000243.csv,life_soh_csv/sim_000243.csv,377,1.3041941495275626,20.98753045672549,47.39717034850016,22.72314682277985,0.8101606163186595,1.6341494966901016,6.520970747637814e-09,5.246882614181372e-21,4.7397170348500164e-08,2.2723146822779848e-05,48609636.97911957,6.536597986760406e-06
244,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000244.csv,life_soh_csv/sim_000244.csv,518,1.556125899886874,13.30170429081168,28.79106277147834,7.299807132345639,1.166598901347934,2.83675321978291,7.78062949943437e-09,3.3254260727029194e-21,2.8791062771478342e-08,7.299807132345639e-06,69995934.08087605,1.134701287913164e-05
245,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000245.csv,life_soh_csv/sim_000245.csv,458,1.210956281007248,24.274059605411868,12.212031985450068,15.239431939131798,0.9185131355172992,1.819925032310035,6.0547814050362404e-09,6.0685149013529664e-21,1.2212031985450069e-08,1.5239431939131797e-05,55110788.13103795,7.2797001292401405e-06
246,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000246.csv,life_soh_csv/sim_000246.csv,322,1.8414110457221786,20.363859254050055,38.72660557646625,40.22350435388851,1.0091329779255787,2.3189396749096143,9.207055228610894e-09,5.090964813512513e-21,3.872660557646625e-08,4.0223504353888505e-05,60547978.67553472,9.275758699638457e-06
247,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000247.csv,life_soh_csv/sim_000247.csv,272,1.4858546883395958,28.00324551385982,7.5979707529429605,28.409952404009122,0.8830165816023278,2.7482343017287363,7.429273441697979e-09,7.000811378464955e-21,7.59797075294296e-09,2.840995240400912e-05,52980994.89613967,1.0992937206914945e-05
248,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000248.csv,life_soh_csv/sim_000248.csv,380,1.7151470268091094,14.802556518043328,40.16623475639199,18.986986764132496,0.9567941029238123,2.201055043905552,8.575735134045546e-09,3.700639129510832e-21,4.016623475639199e-08,1.8986986764132496e-05,57407646.17542874,8.804220175622206e-06
249,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000249.csv,life_soh_csv/sim_000249.csv,724,1.0646095848415404,8.003211419513958,24.468462816499404,33.63478154573448,1.0891690695702114,1.1374455461119406,5.323047924207702e-09,2.0008028548784895e-21,2.4468462816499404e-08,3.363478154573448e-05,65350144.17421269,4.549782184447763e-06
250,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000250.csv,life_soh_csv/sim_000250.csv,590,1.6251648609044063,26.047176093597802,42.94426796493899,22.874528539428283,1.1146829970754317,1.874069491708637,8.12582430452203e-09,6.51179402339945e-21,4.294426796493899e-08,2.2874528539428283e-05,66880979.8245259,7.496277966834547e-06
251,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000251.csv,life_soh_csv/sim_000251.csv,467,1.0107458610592253,23.550546245818445,45.774847716009056,41.483163748769286,0.8466354970456542,1.3006098288262067,5.053729305296126e-09,5.887636561454611e-21,4.577484771600906e-08,4.148316374876929e-05,50798129.82273925,5.202439315304827e-06
252,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000252.csv,life_soh_csv/sim_000252.csv,388,1.5106937863508134,14.174376484540122,6.870506641235598,21.237046975956662,1.0936453958481773,2.866366798976901,7.553468931754068e-09,3.5435941211350305e-21,6.8705066412355986e-09,2.123704697595666e-05,65618723.75089064,1.1465467195907603e-05
253,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000253.csv,life_soh_csv/sim_000253.csv,343,1.3731219463009006,20.355761068639747,29.1862672142288,36.66855605240552,0.9526367715178236,2.08234794866095,6.865609731504503e-09,5.088940267159937e-21,2.91862672142288e-08,3.666855605240552e-05,57158206.29106941,8.329391794643801e-06
254,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000254.csv,life_soh_csv/sim_000254.csv,499,1.9299754227368713,29.330192122509928,15.499774502895747,7.091865676050313,0.8742097501423496,1.5195828220493137,9.649877113684356e-09,7.33254803062748e-21,1.5499774502895747e-08,7.091865676050312e-06,52452585.00854097,6.078331288197254e-06
255,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000255.csv,life_soh_csv/sim_000255.csv,504,1.4636997119387192,15.543740211340946,24.81283120742112,49.00906984753392,0.9006174714568445,1.1574850069043237,7.318498559693596e-09,3.885935052835236e-21,2.481283120742112e-08,4.900906984753392e-05,54037048.28741067,4.629940027617295e-06
256,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000256.csv,life_soh_csv/sim_000256.csv,466,1.844645205940382,10.392903140549198,35.263708886774396,13.746058252166737,1.1598737957262508,2.6780454680156853,9.22322602970191e-09,2.598225785137299e-21,3.52637088867744e-08,1.3746058252166737e-05,69592427.74357505,1.071218187206274e-05
257,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000257.csv,life_soh_csv/sim_000257.csv,378,1.1917386687171152,5.839197332144733,21.466156637127607,29.556001285370854,1.041424584332056,2.2892326892288044,5.958693343585576e-09,1.459799333036183e-21,2.146615663712761e-08,2.9556001285370854e-05,62485475.05992336,9.156930756915217e-06
258,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000258.csv,life_soh_csv/sim_000258.csv,332,1.350508254335252,6.683202328483924,31.19231769750194,40.79263301912241,1.1083605551099531,2.198024756746526,6.75254127167626e-09,1.670800582120981e-21,3.1192317697501944e-08,4.079263301912241e-05,66501633.30659719,8.792099026986104e-06
259,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000259.csv,life_soh_csv/sim_000259.csv,411,1.945970526052664,22.555126193487887,45.04083270036966,13.436897065437872,0.9862406702383266,2.2505897071752416,9.72985263026332e-09,5.638781548371971e-21,4.504083270036967e-08,1.3436897065437871e-05,59174440.2142996,9.002358828700966e-06
260,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000260.csv,life_soh_csv/sim_000260.csv,1098,1.449598900694114,26.206360993620656,39.69002648772305,8.267867100034561,1.1727254956500321,1.2102085229613313,7.24799450347057e-09,6.551590248405163e-21,3.9690026487723055e-08,8.267867100034561e-06,70363529.73900193,4.840834091845325e-06
261,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000261.csv,life_soh_csv/sim_000261.csv,419,1.5786533899914859,9.359792066788337,20.870919186815108,18.38868427222755,0.8073473514901314,1.4049942183691315,7.89326694995743e-09,2.339948016697084e-21,2.0870919186815108e-08,1.8388684272227548e-05,48440841.08940788,5.619976873476526e-06
262,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000262.csv,life_soh_csv/sim_000262.csv,365,1.2236244996009489,29.852310976585915,37.88044555957356,34.274756132689575,1.0861373953926583,2.7273331029917265,6.118122498004744e-09,7.463077744146478e-21,3.788044555957356e-08,3.4274756132689573e-05,65168243.7235595,1.0909332411966905e-05
263,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000263.csv,life_soh_csv/sim_000263.csv,388,1.6536615585788579,15.076403894951062,25.264787192080956,31.318111223083736,0.9487204889271992,1.6308071418320054,8.268307792894289e-09,3.769100973737765e-21,2.5264787192080957e-08,3.1318111223083736e-05,56923229.33563195,6.523228567328022e-06
264,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000264.csv,life_soh_csv/sim_000264.csv,232,1.8690367641964123,11.278684408691138,9.034075457188923,45.104952516397695,1.0107744742050515,2.9131057629079296,9.345183820982061e-09,2.819671102172784e-21,9.034075457188923e-09,4.510495251639769e-05,60646468.45230309,1.1652423051631718e-05
265,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000265.csv,life_soh_csv/sim_000265.csv,432,1.0187087269405786,18.973618104159478,11.22050713142196,23.029267153710485,0.8890663272409146,1.7696291936319772,5.093543634702893e-09,4.743404526039869e-21,1.1220507131421961e-08,2.3029267153710486e-05,53343979.634454876,7.078516774527908e-06
266,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000266.csv,life_soh_csv/sim_000266.csv,254,1.783974687620525,10.823170451428247,17.309672856125236,35.521211565044474,0.855178511999447,2.216050010236043,8.919873438102625e-09,2.7057926128570614e-21,1.7309672856125236e-08,3.5521211565044476e-05,51310710.71996682,8.864200040944172e-06
267,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000267.csv,life_soh_csv/sim_000267.csv,399,1.7182256319090818,28.26141551688255,9.43465919652004,13.583051072390104,0.9875143399075712,2.3958700600596083,8.591128159545409e-09,7.065353879220637e-21,9.43465919652004e-09,1.3583051072390104e-05,59250860.39445427,9.583480240238433e-06
268,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000268.csv,life_soh_csv/sim_000268.csv,557,1.5411272697246798,15.936816348248115,28.02082567202853,40.633220667737675,1.0842371334992236,1.5620202900097466,7.7056363486234e-09,3.984204087062028e-21,2.8020825672028532e-08,4.063322066773767e-05,65054228.00995342,6.248081160038986e-06
269,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000269.csv,life_soh_csv/sim_000269.csv,556,1.9641596116378266,20.69807471123758,49.52054525212297,19.424256516620385,0.9360006248443387,1.3391203736154482,9.820798058189133e-09,5.174518677809395e-21,4.952054525212298e-08,1.9424256516620383e-05,56160037.49066032,5.3564814944617925e-06
270,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000270.csv,life_soh_csv/sim_000270.csv,381,1.2703984437137177,17.611938301259244,36.34605004785215,7.135383171527583,1.0035208130750473,2.865303163683513,6.351992218568589e-09,4.402984575314811e-21,3.6346050047852156e-08,7.135383171527583e-06,60211248.784502834,1.1461212654734051e-05
271,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000271.csv,life_soh_csv/sim_000271.csv,418,1.234317940168851,24.408436850669062,10.675095198592945,49.995486246212224,1.1712323486662333,2.548866115262035,6.171589700844256e-09,6.102109212667265e-21,1.0675095198592946e-08,4.9995486246212225e-05,70273940.919974,1.0195464461048138e-05
272,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000272.csv,life_soh_csv/sim_000272.csv,498,1.4154443331285662,11.739382878707865,23.65953085760491,25.832639336379632,0.8259837275316455,1.0260816208205201,7.077221665642831e-09,2.934845719676966e-21,2.365953085760491e-08,2.583263933637963e-05,49559023.65189873,4.10432648328208e-06
273,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000273.csv,life_soh_csv/sim_000273.csv,533,1.1044156268211076,7.848842592248456,42.95061605349158,29.063620988892037,1.1471943542485854,1.8049098662615681,5.522078134105538e-09,1.962210648062114e-21,4.295061605349158e-08,2.9063620988892035e-05,68831661.25491512,7.219639465046272e-06
274,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000274.csv,life_soh_csv/sim_000274.csv,350,1.7148323258228984,10.282937592630905,35.33233374047833,15.458928279868625,0.8259860765873712,1.9304884173952979,8.574161629114493e-09,2.570734398157726e-21,3.533233374047834e-08,1.5458928279868622e-05,49559164.59524228,7.721953669581191e-06
275,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000275.csv,life_soh_csv/sim_000275.csv,339,1.5565110731718776,11.842209542465916,29.31270726983614,23.104853657027526,1.0257461545155024,2.809956124120636,7.782555365859389e-09,2.9605523856164788e-21,2.931270726983614e-08,2.3104853657027524e-05,61544769.27093015,1.1239824496482544e-05
276,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000276.csv,life_soh_csv/sim_000276.csv,402,1.1546201850372244,22.16781393733558,25.554465289011986,8.43606676554682,0.8764393477248752,2.0758537595323734,5.773100925186122e-09,5.541953484333895e-21,2.5554465289011987e-08,8.436066765546818e-06,52586360.86349251,8.303415038129493e-06
277,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000277.csv,life_soh_csv/sim_000277.csv,577,1.7997480875748484,18.261338778033515,5.085361132514022,29.833361679642408,1.1014263141231828,1.5352755464673522,8.998740437874243e-09,4.5653346945083784e-21,5.085361132514022e-09,2.9833361679642406e-05,66085578.84739097,6.141102185869408e-06
278,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000278.csv,life_soh_csv/sim_000278.csv,727,1.9046777411968916,27.45049968791687,15.818487909955984,20.615207566739166,0.9618714351398066,1.100157790531837,9.523388705984458e-09,6.862624921979218e-21,1.5818487909955984e-08,2.0615207566739165e-05,57712286.108388394,4.400631162127347e-06
279,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000279.csv,life_soh_csv/sim_000279.csv,462,1.0998298907479895,15.150237214448024,41.93118743946265,37.048197317045926,0.9018960532968587,1.3318811054592936,5.499149453739948e-09,3.787559303612006e-21,4.1931187439462647e-08,3.7048197317045924e-05,54113763.19781152,5.327524421837174e-06
280,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000280.csv,life_soh_csv/sim_000280.csv,272,1.3529786553132814,7.444077865574575,45.721502885794365,44.25098001482895,1.058836835295621,2.7461749941730096,6.764893276566407e-09,1.8610194663936436e-21,4.572150288579437e-08,4.4250980014828944e-05,63530210.11773726,1.0984699976692039e-05
281,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000281.csv,life_soh_csv/sim_000281.csv,446,1.4457361196478047,24.194237358137567,19.450778315297995,47.549832005280805,1.1775386675193913,2.42911198415253,7.228680598239024e-09,6.048559339534391e-21,1.9450778315297998e-08,4.75498320052808e-05,70652320.05116348,9.71644793661012e-06
282,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000282.csv,life_soh_csv/sim_000282.csv,361,1.3330840360535574,26.455515102180403,19.492475600408568,47.07786105206274,0.8204510919828589,1.4874306586828,6.665420180267787e-09,6.6138787755451e-21,1.949247560040857e-08,4.7077861052062736e-05,49227065.51897153,5.9497226347312e-06
283,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000283.csv,life_soh_csv/sim_000283.csv,224,1.4903176503998197,9.91290699736146,49.45063199795647,38.364040912301846,0.8501224360511899,2.6734732631535287,7.451588251999098e-09,2.478226749340365e-21,4.945063199795647e-08,3.836404091230185e-05,51007346.163071394,1.0693893052614114e-05
284,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000284.csv,life_soh_csv/sim_000284.csv,356,1.7303591245193226,18.29112159576902,41.81143367421507,38.98207365364219,1.092400431280756,2.454171219670423,8.651795622596614e-09,4.5727803989422545e-21,4.181143367421507e-08,3.8982073653642186e-05,65544025.87684536,9.816684878681691e-06
285,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000285.csv,life_soh_csv/sim_000285.csv,811,1.51212927727921,11.309226007805165,10.871797248857998,10.820033728795318,1.1997759728050215,1.5622646010515284,7.56064638639605e-09,2.827306501951291e-21,1.0871797248857998e-08,1.0820033728795317e-05,71986558.36830129,6.249058404206113e-06
286,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000286.csv,life_soh_csv/sim_000286.csv,308,1.8664117843042698,6.80717930986425,36.17051798379431,20.309198242052688,1.0168401564239076,2.9437222254235156,9.33205892152135e-09,1.7017948274660625e-21,3.617051798379431e-08,2.0309198242052685e-05,61010409.385434456,1.1774888901694062e-05
287,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000287.csv,life_soh_csv/sim_000287.csv,372,1.9342213596863005,22.658659402591116,29.65873460799923,24.333653346650358,0.9930342903949971,2.1069363489032793,9.671106798431502e-09,5.664664850647778e-21,2.965873460799923e-08,2.4333653346650357e-05,59582057.423699826,8.427745395613117e-06
288,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000288.csv,life_soh_csv/sim_000288.csv,688,1.1048545071481572,28.70054616082747,7.125652489080743,6.143971033243716,1.1114842849371251,1.774925567541998,5.524272535740786e-09,7.175136540206868e-21,7.125652489080743e-09,6.143971033243715e-06,66689057.09622751,7.099702270167991e-06
289,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000289.csv,life_soh_csv/sim_000289.csv,619,1.1641491611596755,16.53918720503492,25.10321162728486,30.726768481085493,0.9312106778262643,1.1385006233422472,5.820745805798378e-09,4.13479680125873e-21,2.510321162728486e-08,3.072676848108549e-05,55872640.66957586,4.554002493368988e-06
290,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000290.csv,life_soh_csv/sim_000290.csv,344,1.5357838251889802,6.908153667546598,7.541184511969483,28.04042019970877,1.114628422089801,2.8684238472165444,7.678919125944902e-09,1.7270384168866494e-21,7.541184511969484e-09,2.8040420199708768e-05,66877705.32538807,1.1473695388866176e-05
291,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000291.csv,life_soh_csv/sim_000291.csv,544,1.8254860804201827,16.992038883433903,16.542524264535544,47.18559489088129,1.177317591675474,1.7474779021465157,9.127430402100914e-09,4.248009720858475e-21,1.6542524264535545e-08,4.718559489088129e-05,70639055.50052844,6.9899116085860625e-06
292,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000292.csv,life_soh_csv/sim_000292.csv,458,1.1132568267800904,26.15448641620844,24.956159884750228,17.047043803477813,0.9129374748508083,1.75926181612124,5.566284133900452e-09,6.538621604052109e-21,2.495615988475023e-08,1.704704380347781e-05,54776248.4910485,7.03704726448496e-06
293,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000293.csv,life_soh_csv/sim_000293.csv,617,1.9291153772799285,10.289954456475009,17.47261790098919,6.707486570587813,0.814783410039959,1.111758382489392,9.645576886399644e-09,2.572488614118752e-21,1.7472617900989188e-08,6.707486570587813e-06,48887004.60239754,4.447033529957567e-06
294,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000294.csv,life_soh_csv/sim_000294.csv,308,1.7376763549476797,29.24763540708264,33.363694720637284,43.488745107534726,1.0272426096022669,2.7291585334748607,8.6883817747384e-09,7.31190885177066e-21,3.336369472063728e-08,4.348874510753472e-05,61634556.576136015,1.0916634133899442e-05
295,/home/peiheng/Pybamm4NMC/parameterset/set2.json,cycle_qv_csv/sim_000295.csv,life_soh_csv/sim_000295.csv,445,1.4312473258973843,19.176268752763352,31.5985610257483,13.739271296324937,0.9885012563785681,2.190862900043302,7.1562366294869216e-09,4.7940671881908375e-21,3.15985610257483e-08,1.3739271296324935e-05,59310075.382714085,8.763451600173209e-06
